trade_id,entry_time,exit_time,duration_minutes,direction,entry_price,exit_price,stop_loss,take_profit,exit_reason,pnl,pnl_pct,risk_reward_achieved,max_profit_pct,max_loss_pct,candles_in_trade,position_size,commission,swap,net_pnl
T102,2024-01-02 14:24:00,2024-01-02 14:25:00,1.0,SELL,1994.768,1991.1056,1997.82,1991.1056,TP hit,3.66,0.18,1.2,0.28,0,1,0.01,0,0,3.66
T103,2024-01-02 14:41:00,2024-01-02 14:54:00,13.0,BUY,1997.542,1992.65,1988.17,2008.7883999999997,Early: EMA crossback,-4.89,-0.24,-0.52,0.22,-0.24,13,0.01,0,0,-4.89
T104,2024-01-02 14:54:00,2024-01-02 14:58:00,4.0,SELL,1992.6480000000001,1987.5096000000003,1996.93,1987.5096000000003,TP hit,5.14,0.26,1.2,0.27,0,4,0.01,0,0,5.14
T105,2024-01-02 16:46:00,2024-01-02 16:49:00,3.0,BUY,1973.772,1971.48,1969.21,1979.2463999999998,Early: EMA crossback,-2.29,-0.12,-0.5,0,-0.12,3,0.01,0,0,-2.29
T106,2024-01-02 16:49:00,2024-01-02 16:50:00,1.0,SELL,1971.478,1972.15,1973.36,1969.2196000000004,Early: EMA crossback,-0.67,-0.03,-0.36,0,-0.03,1,0.01,0,0,-0.67
T107,2024-01-02 16:50:00,2024-01-02 16:51:00,1.0,BUY,1972.152,1971.17,1971.17,1973.3304,SL hit,-0.98,-0.05,-1.0,0,-0.21,1,0.01,0,0,-0.98
T108,2024-01-02 16:51:00,2024-01-02 16:53:00,2.0,SELL,1967.9180000000001,1962.5396000000005,1972.3999999999999,1962.5396000000005,TP hit,5.38,0.27,1.2,0.34,0,2,0.01,0,0,5.38
T109,2024-01-02 17:24:00,2024-01-02 17:29:00,5.0,BUY,1969.492,1972.7104,1966.81,1972.7104,TP hit,3.22,0.16,1.2,0.32,0,5,0.01,0,0,3.22
T110,2024-01-02 17:37:00,2024-01-02 17:39:00,2.0,SELL,1968.298,1972.24,1973.1699999999998,1962.4516,Early: EMA crossback,-3.94,-0.2,-0.81,0,-0.2,2,0.01,0,0,-3.94
T111,2024-01-02 17:39:00,2024-01-02 17:40:00,1.0,BUY,1972.242,1976.7684,1968.47,1976.7684,TP hit,4.53,0.23,1.2,0.31,0,1,0.01,0,0,4.53
T112,2024-01-02 20:03:00,2024-01-02 20:05:00,2.0,SELL,2003.258,2000.6276,2005.45,2000.6276,TP hit,2.63,0.13,1.2,0.28,0,2,0.01,0,0,2.63
T113,2024-01-02 21:34:00,2024-01-02 21:35:00,1.0,BUY,1995.772,1992.3700000000001,1992.3700000000001,1999.8543999999997,SL hit,-3.4,-0.17,-1.0,0,-0.2,1,0.01,0,0,-3.4
T114,2024-01-02 21:35:00,2024-01-02 21:36:00,1.0,SELL,1991.818,1995.62,1996.0,1986.7996,Early: EMA crossback,-3.8,-0.19,-0.91,0,-0.19,1,0.01,0,0,-3.8
T115,2024-01-02 21:36:00,2024-01-02 21:37:00,1.0,BUY,1995.6219999999998,1993.89,1991.47,2000.6043999999997,Early: EMA crossback,-1.73,-0.09,-0.42,0,-0.09,1,0.01,0,0,-1.73
T116,2024-01-02 21:37:00,2024-01-02 21:39:00,2.0,SELL,1993.8880000000001,1991.1376000000002,1996.18,1991.1376000000002,TP hit,2.75,0.14,1.2,0.15,0,2,0.01,0,0,2.75
T117,2024-01-02 21:54:00,2024-01-02 21:56:00,2.0,BUY,1995.422,1992.84,1990.43,2001.4124,Early: EMA crossback,-2.58,-0.13,-0.52,0,-0.13,2,0.01,0,0,-2.58
T118,2024-01-02 21:56:00,2024-01-02 21:58:00,2.0,SELL,1992.838,1990.5076,1994.78,1990.5076,TP hit,2.33,0.12,1.2,0.27,0,2,0.01,0,0,2.33
T119,2024-01-02 22:15:00,2024-01-02 22:19:00,4.0,BUY,1992.972,1990.8500000000001,1990.8500000000001,1995.5183999999997,SL hit,-2.12,-0.11,-1.0,0.02,-0.18,4,0.01,0,0,-2.12
T120,2024-01-02 22:19:00,2024-01-02 22:22:00,3.0,SELL,1989.348,1983.9096,1993.8799999999999,1983.9096,TP hit,5.44,0.27,1.2,0.4,0,3,0.01,0,0,5.44
T121,2024-01-02 22:50:00,2024-01-02 22:52:00,2.0,BUY,1991.162,1994.9804000000001,1987.98,1994.9804000000001,TP hit,3.82,0.19,1.2,0.19,-0.02,2,0.01,0,0,3.82
T122,2024-01-02 22:58:00,2024-01-02 22:59:00,1.0,SELL,1989.6680000000001,1991.84,1992.6699999999998,1986.0656000000004,Early: EMA crossback,-2.17,-0.11,-0.72,0,-0.11,1,0.01,0,0,-2.17
T123,2024-01-02 22:59:00,2024-01-02 23:01:00,2.0,BUY,1991.8419999999999,1989.55,1989.55,1994.5923999999998,SL hit,-2.29,-0.12,-1.0,0,-0.13,2,0.01,0,0,-2.29
T124,2024-01-02 23:01:00,2024-01-02 23:04:00,3.0,SELL,1989.208,1990.16,1991.6599999999999,1986.2656000000004,Early: EMA crossback,-0.95,-0.05,-0.39,0.01,-0.05,3,0.01,0,0,-0.95
T125,2024-01-02 23:04:00,2024-01-02 23:08:00,4.0,BUY,1990.162,1989.8,1988.54,1992.1084,Early: EMA crossback,-0.36,-0.02,-0.22,0.03,-0.02,4,0.01,0,0,-0.36
T126,2024-01-02 23:08:00,2024-01-02 23:09:00,1.0,SELL,1989.798,1990.14,1990.75,1988.6556,Early: EMA crossback,-0.34,-0.02,-0.36,0,-0.02,1,0.01,0,0,-0.34
T127,2024-01-02 23:09:00,2024-01-02 23:10:00,1.0,BUY,1990.142,1991.1284000000003,1989.32,1991.1284000000003,TP hit,0.99,0.05,1.2,0.09,0,1,0.01,0,0,0.99
T128,2024-01-02 23:24:00,2024-01-02 23:25:00,1.0,SELL,1989.948,1990.6299999999999,1990.6299999999999,1989.1296000000004,SL hit,-0.68,-0.03,-1.0,0,-0.04,1,0.01,0,0,-0.68
T129,2024-01-02 23:25:00,2024-01-02 23:26:00,1.0,BUY,1990.822,1989.72,1989.56,1992.3364,Early: EMA crossback,-1.1,-0.06,-0.87,0,-0.06,1,0.01,0,0,-1.1
T130,2024-01-02 23:26:00,2024-01-02 23:27:00,1.0,SELL,1989.718,1990.58,1991.57,1987.4956000000002,Early: EMA crossback,-0.86,-0.04,-0.47,0,-0.04,1,0.01,0,0,-0.86
T131,2024-01-02 23:27:00,2024-01-02 23:29:00,2.0,BUY,1990.5819999999999,1992.3123999999996,1989.14,1992.3123999999996,TP hit,1.73,0.09,1.2,0.14,0,2,0.01,0,0,1.73
T132,2024-01-03 02:01:00,2024-01-03 02:02:00,1.0,SELL,2002.068,2002.62,2003.04,2000.9016,Early: EMA crossback,-0.55,-0.03,-0.57,0,-0.03,1,0.01,0,0,-0.55
T133,2024-01-03 02:02:00,2024-01-03 02:03:00,1.0,BUY,2002.6219999999998,2003.8003999999996,2001.64,2003.8003999999996,TP hit,1.18,0.06,1.2,0.07,0,1,0.01,0,0,1.18
T134,2024-01-03 02:14:00,2024-01-03 02:15:00,1.0,SELL,2001.958,2003.3,2003.3,2000.3476000000003,SL hit,-1.34,-0.07,-1.0,0,-0.12,1,0.01,0,0,-1.34
T135,2024-01-03 02:15:00,2024-01-03 02:19:00,4.0,BUY,2004.382,2007.5764000000001,2001.72,2007.5764000000001,TP hit,3.19,0.16,1.2,0.2,-0.01,4,0.01,0,0,3.19
T136,2024-01-03 05:16:00,2024-01-03 05:17:00,1.0,SELL,2015.778,2017.3999999999999,2017.3999999999999,2013.8316000000002,SL hit,-1.62,-0.08,-1.0,0,-0.09,1,0.01,0,0,-1.62
T137,2024-01-03 05:17:00,2024-01-03 05:21:00,4.0,BUY,2017.512,2019.8424,2015.57,2019.8424,TP hit,2.33,0.12,1.2,0.16,0,4,0.01,0,0,2.33
T138,2024-01-03 08:34:00,2024-01-03 08:36:00,2.0,SELL,2028.8880000000001,2030.46,2030.87,2026.5096000000005,Early: EMA crossback,-1.57,-0.08,-0.79,0.08,-0.08,2,0.01,0,0,-1.57
T139,2024-01-03 08:36:00,2024-01-03 08:38:00,2.0,BUY,2030.462,2034.5804,2027.03,2034.5804,TP hit,4.12,0.2,1.2,0.29,0,2,0.01,0,0,4.12
T140,2024-01-03 08:44:00,2024-01-03 09:01:00,17.0,SELL,2025.038,2031.48,2033.7,2014.6435999999999,Early: EMA crossback,-6.44,-0.32,-0.74,0.15,-0.32,17,0.01,0,0,-6.44
T141,2024-01-03 09:01:00,2024-01-03 09:03:00,2.0,BUY,2031.482,2027.87,2027.03,2036.8244,Early: EMA crossback,-3.61,-0.18,-0.81,0,-0.18,2,0.01,0,0,-3.61
T142,2024-01-03 09:03:00,2024-01-03 09:04:00,1.0,SELL,2027.868,2029.87,2030.7,2024.4696,Early: EMA crossback,-2.0,-0.1,-0.71,0,-0.1,1,0.01,0,0,-2.0
T143,2024-01-03 09:04:00,2024-01-03 09:05:00,1.0,BUY,2029.8719999999998,2032.4663999999996,2027.71,2032.4663999999996,TP hit,2.59,0.13,1.2,0.17,0,1,0.01,0,0,2.59
T144,2024-01-03 12:29:00,2024-01-03 12:31:00,2.0,SELL,2045.328,2046.93,2047.72,2042.4576,Early: EMA crossback,-1.6,-0.08,-0.67,0.04,-0.08,2,0.01,0,0,-1.6
T145,2024-01-03 12:31:00,2024-01-03 12:32:00,1.0,BUY,2046.932,2046.16,2044.28,2050.1144,Early: EMA crossback,-0.77,-0.04,-0.29,0,-0.04,1,0.01,0,0,-0.77
T146,2024-01-03 12:32:00,2024-01-03 12:33:00,1.0,SELL,2046.1580000000001,2044.9076000000002,2047.2,2044.9076000000002,TP hit,1.25,0.06,1.2,0.17,0,1,0.01,0,0,1.25
T147,2024-01-03 14:27:00,2024-01-03 14:28:00,1.0,BUY,2027.382,2024.21,2023.96,2031.4884000000002,Early: EMA crossback,-3.17,-0.16,-0.93,0,-0.16,1,0.01,0,0,-3.17
T148,2024-01-03 14:28:00,2024-01-03 14:29:00,1.0,SELL,2024.208,2028.0,2028.44,2019.1296000000002,Early: EMA crossback,-3.79,-0.19,-0.9,0,-0.19,1,0.01,0,0,-3.79
T149,2024-01-03 14:29:00,2024-01-03 14:31:00,2.0,BUY,2028.002,2032.9603999999997,2023.8700000000001,2032.9603999999997,TP hit,4.96,0.24,1.2,0.54,0,2,0.01,0,0,4.96
T150,2024-01-03 14:55:00,2024-01-03 15:00:00,5.0,SELL,2024.978,2017.3676000000003,2031.32,2017.3676000000003,TP hit,7.61,0.38,1.2,0.41,-0.13,5,0.01,0,0,7.61
T151,2024-01-03 15:10:00,2024-01-03 15:15:00,5.0,BUY,2027.972,2029.4144,2026.77,2029.4144,TP hit,1.44,0.07,1.2,0.34,-0.01,5,0.01,0,0,1.44
T152,2024-01-03 16:29:00,2024-01-03 16:30:00,1.0,SELL,2035.218,2040.33,2040.33,2029.0836000000002,SL hit,-5.11,-0.25,-1.0,0,-0.41,1,0.01,0,0,-5.11
T153,2024-01-03 16:30:00,2024-01-03 16:46:00,16.0,BUY,2043.652,2035.74,2034.77,2054.3104000000003,Early: EMA crossback,-7.91,-0.39,-0.89,0.47,-0.39,16,0.01,0,0,-7.91
T154,2024-01-03 16:46:00,2024-01-03 16:47:00,1.0,SELL,2035.738,2039.68,2042.26,2027.9116000000001,Early: EMA crossback,-3.94,-0.19,-0.6,0,-0.19,1,0.01,0,0,-3.94
T155,2024-01-03 16:47:00,2024-01-03 16:49:00,2.0,BUY,2039.682,2035.38,2035.38,2044.8444,SL hit,-4.3,-0.21,-1.0,0,-0.24,2,0.01,0,0,-4.3
T156,2024-01-03 16:49:00,2024-01-03 16:51:00,2.0,SELL,2034.798,2030.1036,2038.71,2030.1036,TP hit,4.69,0.23,1.2,0.29,0,2,0.01,0,0,4.69
T157,2024-01-03 17:34:00,2024-01-03 17:41:00,7.0,BUY,2034.0919999999999,2049.1544,2021.54,2049.1544,TP hit,15.06,0.74,1.2,0.93,0,7,0.01,0,0,15.06
T158,2024-01-03 20:05:00,2024-01-03 20:27:00,22.0,SELL,2047.198,2041.1955999999998,2052.2000000000003,2041.1955999999998,TP hit,6.0,0.29,1.2,0.33,-0.16,22,0.01,0,0,6.0
T159,2024-01-03 20:39:00,2024-01-03 20:41:00,2.0,BUY,2051.172,2057.8824,2045.5800000000002,2057.8824,TP hit,6.71,0.33,1.2,0.35,0,2,0.01,0,0,6.71
T160,2024-01-03 20:54:00,2024-01-03 21:03:00,9.0,SELL,2047.098,2038.3595999999998,2054.38,2038.3595999999998,TP hit,8.74,0.43,1.2,0.51,0,9,0.01,0,0,8.74
T161,2024-01-03 21:30:00,2024-01-03 21:42:00,12.0,BUY,2053.882,2046.64,2040.91,2069.4484,Early: EMA crossback,-7.24,-0.35,-0.56,0.33,-0.35,12,0.01,0,0,-7.24
T162,2024-01-03 21:42:00,2024-01-03 21:43:00,1.0,SELL,2046.6380000000001,2049.36,2050.5800000000004,2041.9075999999998,Early: EMA crossback,-2.72,-0.13,-0.69,0,-0.13,1,0.01,0,0,-2.72
T163,2024-01-03 21:43:00,2024-01-03 21:44:00,1.0,BUY,2049.362,2046.37,2045.96,2053.4444000000003,Early: EMA crossback,-2.99,-0.15,-0.88,0,-0.15,1,0.01,0,0,-2.99
T164,2024-01-03 21:44:00,2024-01-03 21:46:00,2.0,SELL,2046.368,2047.93,2050.17,2041.8055999999997,Early: EMA crossback,-1.56,-0.08,-0.41,0.04,-0.08,2,0.01,0,0,-1.56
T165,2024-01-03 21:46:00,2024-01-03 21:47:00,1.0,BUY,2047.932,2046.93,2045.23,2051.1744,Early: EMA crossback,-1.0,-0.05,-0.37,0,-0.05,1,0.01,0,0,-1.0
T166,2024-01-03 21:47:00,2024-01-03 21:48:00,1.0,SELL,2046.928,2045.6056,2048.03,2045.6056,TP hit,1.32,0.06,1.2,0.18,0,1,0.01,0,0,1.32
T167,2024-01-03 21:51:00,2024-01-03 21:53:00,2.0,BUY,2049.622,2046.29,2045.28,2054.8324,Early: EMA crossback,-3.33,-0.16,-0.77,0,-0.16,2,0.01,0,0,-3.33
T168,2024-01-03 21:53:00,2024-01-03 21:55:00,2.0,SELL,2046.288,2049.63,2049.63,2042.2776,SL hit,-3.34,-0.16,-1.0,0,-0.42,2,0.01,0,0,-3.34
T169,2024-01-03 21:55:00,2024-01-03 22:17:00,22.0,BUY,2054.822,2048.23,2047.53,2063.5724000000005,Early: EMA crossback,-6.59,-0.32,-0.9,0.13,-0.32,22,0.01,0,0,-6.59
T170,2024-01-03 22:17:00,2024-01-03 22:21:00,4.0,SELL,2048.228,2049.79,2052.61,2042.9696,Early: EMA crossback,-1.56,-0.08,-0.36,0.08,-0.08,4,0.01,0,0,-1.56
T171,2024-01-03 22:21:00,2024-01-03 22:23:00,2.0,BUY,2049.792,2048.66,2047.43,2052.6263999999996,Early: EMA crossback,-1.13,-0.06,-0.48,0,-0.06,2,0.01,0,0,-1.13
T172,2024-01-03 22:23:00,2024-01-03 22:26:00,3.0,SELL,2048.658,2047.0955999999996,2049.96,2047.0955999999996,TP hit,1.56,0.08,1.2,0.16,0,3,0.01,0,0,1.56
T173,2024-01-03 22:32:00,2024-01-03 22:34:00,2.0,BUY,2052.862,2060.2204,2046.73,2060.2204,TP hit,7.36,0.36,1.2,0.49,0,2,0.01,0,0,7.36
T174,2024-01-03 23:30:00,2024-01-03 23:33:00,3.0,SELL,2053.848,2054.76,2055.07,2052.3815999999997,Early: EMA crossback,-0.91,-0.04,-0.75,0.04,-0.04,3,0.01,0,0,-0.91
T175,2024-01-03 23:33:00,2024-01-03 23:35:00,2.0,BUY,2054.762,2053.7,2053.0,2056.8764000000006,Early: EMA crossback,-1.06,-0.05,-0.6,0,-0.05,2,0.01,0,0,-1.06
T176,2024-01-03 23:35:00,2024-01-03 23:36:00,1.0,SELL,2053.698,2055.2400000000002,2055.2400000000002,2051.8475999999996,SL hit,-1.54,-0.08,-1.0,0,-0.1,1,0.01,0,0,-1.54
T177,2024-01-03 23:36:00,2024-01-03 23:38:00,2.0,BUY,2055.662,2053.97,2053.46,2058.3043999999995,Early: EMA crossback,-1.69,-0.08,-0.77,0,-0.08,2,0.01,0,0,-1.69
T178,2024-01-03 23:38:00,2024-01-03 23:39:00,1.0,SELL,2053.968,2054.89,2055.1000000000004,2052.6095999999993,Early: EMA crossback,-0.92,-0.04,-0.81,0,-0.04,1,0.01,0,0,-0.92
T179,2024-01-03 23:39:00,2024-01-03 23:40:00,1.0,BUY,2054.892,2053.59,2053.49,2056.5744,Early: EMA crossback,-1.3,-0.06,-0.93,0,-0.06,1,0.01,0,0,-1.3
T180,2024-01-03 23:40:00,2024-01-03 23:43:00,3.0,SELL,2053.588,2054.96,2055.09,2051.7856,Early: EMA crossback,-1.37,-0.07,-0.91,0.04,-0.07,3,0.01,0,0,-1.37
T181,2024-01-03 23:43:00,2024-01-03 23:44:00,1.0,BUY,2054.962,2056.4284000000002,2053.74,2056.4284000000002,TP hit,1.47,0.07,1.2,0.09,0,1,0.01,0,0,1.47
T182,2024-01-04 00:24:00,2024-01-04 00:49:00,25.0,SELL,2054.208,2049.97,2060.77,2046.3336000000002,Early: Price stalled for 10 candles,4.24,0.21,0.65,0.29,0,25,0.01,0,0,4.24
T183,2024-01-04 03:12:00,2024-01-04 03:15:00,3.0,BUY,2050.4519999999998,2052.5784,2048.68,2052.5784,TP hit,2.13,0.1,1.2,0.15,0,3,0.01,0,0,2.13
T184,2024-01-04 03:37:00,2024-01-04 03:38:00,1.0,SELL,2050.438,2051.08,2051.23,2049.4876000000004,Early: EMA crossback,-0.64,-0.03,-0.81,0,-0.03,1,0.01,0,0,-0.64
T185,2024-01-04 03:38:00,2024-01-04 03:41:00,3.0,BUY,2051.082,2050.0699999999997,2050.0699999999997,2052.2964,SL hit,-1.01,-0.05,-1.0,0.04,-0.07,3,0.01,0,0,-1.01
T186,2024-01-04 03:41:00,2024-01-04 03:51:00,10.0,SELL,2049.738,2046.7235999999996,2052.25,2046.7235999999996,TP hit,3.01,0.15,1.2,0.16,-0.02,10,0.01,0,0,3.01
T187,2024-01-04 05:49:00,2024-01-04 05:50:00,1.0,BUY,2043.8719999999998,2043.05,2041.55,2046.6583999999998,Early: EMA crossback,-0.82,-0.04,-0.35,0,-0.04,1,0.01,0,0,-0.82
T188,2024-01-04 05:50:00,2024-01-04 05:51:00,1.0,SELL,2043.048,2043.88,2044.25,2041.6056,Early: EMA crossback,-0.83,-0.04,-0.69,0,-0.04,1,0.01,0,0,-0.83
T189,2024-01-04 05:51:00,2024-01-04 06:01:00,10.0,BUY,2043.882,2045.7564000000002,2042.32,2045.7564000000002,TP hit,1.87,0.09,1.2,0.13,-0.02,10,0.01,0,0,1.87
T190,2024-01-04 08:38:00,2024-01-04 08:39:00,1.0,SELL,2059.0080000000003,2060.04,2061.82,2055.6336000000006,Early: EMA crossback,-1.03,-0.05,-0.37,0,-0.05,1,0.01,0,0,-1.03
T191,2024-01-04 08:39:00,2024-01-04 08:40:00,1.0,BUY,2060.042,2061.6764,2058.68,2061.6764,TP hit,1.63,0.08,1.2,0.11,0,1,0.01,0,0,1.63
T192,2024-01-04 09:29:00,2024-01-04 09:31:00,2.0,SELL,2066.638,2063.4075999999995,2069.3300000000004,2063.4075999999995,TP hit,3.23,0.16,1.2,0.22,0,2,0.01,0,0,3.23
T193,2024-01-04 09:35:00,2024-01-04 09:36:00,1.0,BUY,2066.832,2069.1864,2064.87,2069.1864,TP hit,2.35,0.11,1.2,0.18,0,1,0.01,0,0,2.35
T194,2024-01-04 09:36:00,2024-01-04 09:39:00,3.0,BUY,2070.572,2066.47,2066.47,2075.4944000000005,SL hit,-4.1,-0.2,-1.0,0.07,-0.31,3,0.01,0,0,-4.1
T195,2024-01-04 09:39:00,2024-01-04 09:41:00,2.0,SELL,2064.058,2067.3,2067.3,2060.1675999999998,SL hit,-3.24,-0.16,-1.0,0.02,-0.18,2,0.01,0,0,-3.24
T196,2024-01-04 09:41:00,2024-01-04 09:43:00,2.0,BUY,2067.682,2063.47,2063.23,2073.0243999999993,Early: EMA crossback,-4.21,-0.2,-0.95,0,-0.2,2,0.01,0,0,-4.21
T197,2024-01-04 09:43:00,2024-01-04 09:48:00,5.0,SELL,2063.468,2058.3415999999993,2067.7400000000002,2058.3415999999993,TP hit,5.13,0.25,1.2,0.3,-0.01,5,0.01,0,0,5.13
T198,2024-01-04 12:26:00,2024-01-04 12:28:00,2.0,BUY,2035.642,2034.89,2033.91,2037.7204,Early: EMA crossback,-0.75,-0.04,-0.43,0.09,-0.04,2,0.01,0,0,-0.75
T199,2024-01-04 12:28:00,2024-01-04 12:29:00,1.0,SELL,2034.8880000000001,2035.53,2037.79,2031.4056000000003,Early: EMA crossback,-0.64,-0.03,-0.22,0,-0.03,1,0.01,0,0,-0.64
T200,2024-01-04 12:29:00,2024-01-04 12:31:00,2.0,BUY,2035.532,2036.9023999999997,2034.39,2036.9023999999997,TP hit,1.37,0.07,1.2,0.21,0,2,0.01,0,0,1.37
T201,2024-01-04 13:24:00,2024-01-04 13:29:00,5.0,SELL,2038.3980000000001,2035.3596000000002,2040.93,2035.3596000000002,TP hit,3.04,0.15,1.2,0.16,-0.05,5,0.01,0,0,3.04
T202,2024-01-04 14:10:00,2024-01-04 14:11:00,1.0,BUY,2032.132,2035.6504,2029.2,2035.6504,TP hit,3.52,0.17,1.2,0.19,0,1,0.01,0,0,3.52
T203,2024-01-04 14:14:00,2024-01-04 14:20:00,6.0,SELL,2027.508,2017.9416,2035.48,2017.9416,TP hit,9.57,0.47,1.2,0.68,-0.07,6,0.01,0,0,9.57
T001,2024-01-01 03:44:00,2024-01-01 03:45:00,1.0,BUY,2028.302,2027.19,2026.41,2031.1399999999996,Early: EMA crossback,-2.22,-0.05,-0.59,0,-0.05,1,0.02,0,0,-2.22
T002,2024-01-01 03:45:00,2024-01-01 03:48:00,3.0,SELL,2027.188,2028.46,2028.46,2025.2800000000002,SL hit,-2.54,-0.06,-1.0,0,-0.07,3,0.02,0,0,-2.54
T003,2024-01-01 03:48:00,2024-01-01 03:49:00,1.0,BUY,2028.652,2027.2,2027.2,2030.83,SL hit,-2.9,-0.07,-1.0,0,-0.11,1,0.02,0,0,-2.9
T004,2024-01-01 03:49:00,2024-01-01 04:01:00,12.0,SELL,2026.328,2024.54,2028.85,2022.545,Early: Price stalled for 10 candles,3.58,0.09,0.71,0.09,-0.04,12,0.02,0,0,3.58
T005,2024-01-01 05:37:00,2024-01-01 05:47:00,10.0,BUY,2018.942,2018.03,2017.38,2021.2849999999999,Early: EMA crossback,-1.82,-0.05,-0.58,0.1,-0.05,10,0.02,0,0,-1.82
T006,2024-01-01 05:47:00,2024-01-01 05:49:00,2.0,SELL,2018.028,2015.3100000000002,2019.84,2015.3100000000002,TP hit,5.44,0.13,1.5,0.17,-0.01,2,0.02,0,0,5.44
T007,2024-01-01 06:27:00,2024-01-01 06:30:00,3.0,BUY,2018.042,2015.22,2014.75,2022.9799999999998,Early: EMA crossback,-5.64,-0.14,-0.86,0,-0.14,3,0.02,0,0,-5.64
T008,2024-01-01 06:30:00,2024-01-01 06:41:00,11.0,SELL,2015.218,2011.5850000000005,2017.6399999999999,2011.5850000000005,TP hit,7.27,0.18,1.5,0.19,-0.07,11,0.02,0,0,7.27
T009,2024-01-01 06:50:00,2024-01-01 06:57:00,7.0,BUY,2017.3719999999998,2016.08,2015.8700000000001,2019.6249999999995,Early: EMA crossback,-2.58,-0.06,-0.86,0.06,-0.06,7,0.02,0,0,-2.58
T010,2024-01-01 06:57:00,2024-01-01 07:05:00,8.0,SELL,2016.078,2017.45,2018.8999999999999,2011.8450000000003,Early: EMA crossback,-2.74,-0.07,-0.49,0.13,-0.07,8,0.02,0,0,-2.74
T011,2024-01-01 07:05:00,2024-01-01 07:09:00,4.0,BUY,2017.452,2015.46,2014.51,2021.865,Early: EMA crossback,-3.98,-0.1,-0.68,0.03,-0.1,4,0.02,0,0,-3.98
T012,2024-01-01 07:09:00,2024-01-01 07:19:00,10.0,SELL,2015.458,2013.22,2019.26,2009.755,Early: Price stalled for 10 candles,4.48,0.11,0.59,0.11,-0.03,10,0.02,0,0,4.48
T013,2024-01-01 07:22:00,2024-01-01 07:32:00,10.0,BUY,2017.152,2017.11,2015.26,2019.9900000000002,Early: Price stalled for 10 candles,-0.08,-0.0,-0.02,0.08,-0.0,10,0.02,0,0,-0.08
T014,2024-01-01 07:34:00,2024-01-01 07:47:00,13.0,SELL,2015.198,2016.57,2017.6499999999999,2011.5200000000004,Early: EMA crossback,-2.74,-0.07,-0.56,0.16,-0.07,13,0.02,0,0,-2.74
T015,2024-01-01 07:47:00,2024-01-01 07:52:00,5.0,BUY,2016.572,2018.9749999999997,2014.97,2018.9749999999997,TP hit,4.81,0.12,1.5,0.14,0,5,0.02,0,0,4.81
T016,2024-01-01 08:09:00,2024-01-01 08:24:00,15.0,SELL,2016.948,2007.7050000000004,2023.11,2007.7050000000004,TP hit,18.49,0.46,1.5,0.47,0,15,0.02,0,0,18.49
T017,2024-01-01 09:41:00,2024-01-01 09:46:00,5.0,BUY,2010.822,2007.66,2007.66,2015.5649999999996,SL hit,-6.32,-0.16,-1.0,0.02,-0.28,5,0.02,0,0,-6.32
T018,2024-01-01 09:46:00,2024-01-01 09:56:00,10.0,SELL,2005.108,2009.36,2009.5,1998.52,Early: EMA crossback,-8.5,-0.21,-0.97,0.28,-0.21,10,0.02,0,0,-8.5
T019,2024-01-01 09:56:00,2024-01-01 09:59:00,3.0,BUY,2009.3619999999999,2015.7699999999995,2005.0900000000001,2015.7699999999995,TP hit,12.82,0.32,1.5,0.36,0,3,0.02,0,0,12.82
T020,2024-01-01 11:28:00,2024-01-01 11:30:00,2.0,SELL,2019.558,2021.28,2025.8899999999999,2010.0600000000002,Early: EMA crossback,-3.44,-0.09,-0.27,0.01,-0.09,2,0.02,0,0,-3.44
T021,2024-01-01 11:30:00,2024-01-01 11:33:00,3.0,BUY,2021.282,2024.8549999999996,2018.9,2024.8549999999996,TP hit,7.15,0.18,1.5,0.18,0,3,0.02,0,0,7.15
T022,2024-01-01 11:38:00,2024-01-01 11:40:00,2.0,SELL,2020.9180000000001,2022.43,2022.43,2018.65,SL hit,-3.02,-0.07,-1.0,0,-0.14,2,0.02,0,0,-3.02
T023,2024-01-01 11:40:00,2024-01-01 11:49:00,9.0,BUY,2023.8419999999999,2028.2549999999997,2020.9,2028.2549999999997,TP hit,8.83,0.22,1.5,0.23,0,9,0.02,0,0,8.83
T024,2024-01-01 12:17:00,2024-01-01 12:18:00,1.0,SELL,2023.458,2023.67,2027.1299999999999,2017.9500000000003,Early: EMA crossback,-0.42,-0.01,-0.06,0,-0.01,1,0.02,0,0,-0.42
T025,2024-01-01 12:18:00,2024-01-01 12:19:00,1.0,BUY,2023.672,2024.35,2023.22,2024.35,TP hit,1.36,0.03,1.5,0.16,0,1,0.02,0,0,1.36
T026,2024-01-01 12:34:00,2024-01-01 12:37:00,3.0,SELL,2023.928,2021.8400000000004,2025.32,2021.8400000000004,TP hit,4.18,0.1,1.5,0.21,-0.03,3,0.02,0,0,4.18
T027,2024-01-01 12:46:00,2024-01-01 13:09:00,23.0,BUY,2026.972,2024.16,2019.98,2037.46,Early: EMA crossback,-5.62,-0.14,-0.4,0.31,-0.14,23,0.02,0,0,-5.62
T028,2024-01-01 13:09:00,2024-01-01 13:11:00,2.0,SELL,2024.1580000000001,2028.01,2032.22,2012.0650000000003,Early: EMA crossback,-7.7,-0.19,-0.48,0.03,-0.19,2,0.02,0,0,-7.7
T029,2024-01-01 13:11:00,2024-01-01 13:13:00,2.0,BUY,2028.012,2024.69,2023.21,2035.2149999999997,Early: EMA crossback,-6.64,-0.16,-0.69,0,-0.16,2,0.02,0,0,-6.64
